"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.631768708E0,-3.942846219E0,6.854310840E-1,-2.571044696E0,4.756692434E0
2.641817708E0,-4.578706071E0,1.229867088E0,-2.937445847E0,5.577249361E0
2.651866708E0,-4.560642852E0,1.440640501E0,-2.898898662E0,5.592720423E0
2.661915708E0,-3.562233118E0,1.387691624E0,-2.896144039E0,4.796127931E0
2.671964708E0,-2.778196929E0,1.089318150E0,-3.095614784E0,4.299746864E0
2.682013708E0,-2.520678535E0,5.823832637E-1,-3.412704027E0,4.282468834E0
2.692062708E0,-1.978104138E0,-3.357056075E-1,-3.402978938E0,3.950425279E0
2.702111708E0,-1.191862817E0,-1.198396788E0,-3.054634573E0,3.491057750E0
2.712160708E0,-8.682075901E-1,-1.885338793E0,-2.566325408E0,3.300653403E0
2.722209708E0,-7.248401481E-1,-2.239756660E0,-1.941420608E0,3.051395928E0
2.732258708E0,-2.820978959E-1,-2.248509357E0,-9.851155043E-1,2.470996987E0
2.742307708E0,-4.540158302E-2,-2.341875942E0,-2.738484979E-1,2.358269966E0
2.752356708E0,1.861056183E-1,-2.648205138E0,-7.753419376E-4,2.654736589E0
2.762405708E0,5.210526958E-1,-2.872415453E0,2.270965187E-1,2.928111896E0
2.772454708E0,7.320181900E-1,-2.589409046E0,7.761640835E-1,2.800592888E0
2.782503708E0,-1.846201332E-1,-1.356905449E0,1.403448701E0,1.960853194E0
2.792552708E0,-5.525286962E-1,6.673526627E-1,1.975928535E0,2.157531254E0
2.802601708E0,-6.581342348E-1,2.856948398E0,2.134620799E0,3.626554946E0
2.812649708E0,-1.644848076E-1,4.225097458E0,2.112238827E0,4.726526912E0
2.822698708E0,9.984459865E-1,5.333153595E0,2.428174413E0,5.944363098E0
2.832747708E0,3.008999979E0,6.020558115E0,2.872397912E0,7.317914365E0
2.842796708E0,5.559701627E0,6.528960652E0,4.465517132E-1,8.587026133E0
2.852845708E0,6.245683519E0,7.124519446E0,-4.790119462E-1,9.486663924E0
2.862894708E0,8.352022505E-1,6.292487556E0,5.157339223E-1,6.368590419E0
2.872943708E0,-1.276091812E0,5.063195835E0,2.430333498E0,5.759416922E0
2.882992708E0,-1.245831887E0,4.645900519E0,4.371849707E0,6.499966045E0
2.893041708E0,-1.626327166E0,4.079414665E0,5.337817919E0,6.912225705E0
2.903090708E0,-2.544000154E0,3.450845999E0,4.900774510E0,6.511364349E0
2.913139708E0,-3.328192172E0,2.884511003E0,4.051625773E0,5.984391219E0
