"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.522427833E0,-2.259439411E-1,-8.488683629E-1,-1.862349880E0,2.059120015E0
2.532458833E0,-3.622232421E-1,-6.923857623E-1,-1.840159112E0,1.999197158E0
2.542489833E0,-3.547893845E-1,-5.627582538E-1,-1.820318339E0,1.938074100E0
2.552519833E0,-4.886097852E-1,-4.494339520E-1,-1.924841997E0,2.036110781E0
2.562550833E0,-7.539684183E-1,-2.878920481E-1,-2.070677403E0,2.222398505E0
2.572580833E0,-1.007988935E0,-4.999223202E-2,-2.169706432E0,2.392941060E0
2.582611833E0,-1.145477806E0,1.833242440E-1,-2.045833753E0,2.351842453E0
2.592642833E0,-1.163613456E0,3.773541552E-1,-1.818410978E0,2.191577267E0
2.602672833E0,-1.129057216E0,5.540757233E-1,-1.594726328E0,2.030990439E0
2.612703833E0,-8.876912436E-1,7.090807325E-1,-1.354702803E0,1.768052859E0
2.622733833E0,-5.847535788E-1,7.984978160E-1,-1.171863878E0,1.533884108E0
2.632764833E0,-4.197726350E-1,9.336366177E-1,-1.053068336E0,1.468618167E0
2.642795833E0,-3.158546758E-1,1.056906741E0,-1.098722811E0,1.556922558E0
2.652825833E0,-1.106710546E-1,1.106251979E0,-1.296601360E0,1.707986127E0
2.662856833E0,1.323025366E-1,1.220829339E0,-1.496742196E0,1.936017933E0
2.672886833E0,3.154083140E-2,1.379393840E0,-1.378083479E0,1.950086220E0
2.682917833E0,-4.278973411E-1,1.261871822E0,-1.229975261E0,1.813354839E0
2.692948833E0,-8.960416523E-1,1.007992443E0,-1.073894949E0,1.724003993E0
2.702978833E0,-1.025364667E0,8.546679237E-1,-4.437317473E-1,1.406672607E0
2.713009833E0,-7.224407431E-1,7.907432386E-1,5.834117889E-1,1.219657662E0
2.723039833E0,-1.413118534E-1,7.479223242E-1,1.261677110E0,1.473494477E0
2.733070833E0,3.869057281E-1,8.175848821E-1,1.743481248E0,1.964145602E0
2.743101833E0,9.649522582E-1,9.441297385E-1,2.204847028E0,2.585317049E0
2.753131833E0,1.331261608E0,8.401206359E-1,2.159345165E0,2.672233466E0
2.763162833E0,1.467487845E0,5.388022113E-1,1.785398768E0,2.373073357E0
2.773192833E0,1.294902451E0,3.035079145E-1,1.373554226E0,1.911946815E0
2.783223833E0,9.843435256E-1,2.522456673E-1,8.881768548E-1,1.349599266E0
2.793254833E0,7.110641080E-1,3.922610468E-1,5.614847302E-1,9.872922550E-1
2.803284833E0,3.557061549E-1,7.605602038E-1,6.903164327E-1,1.086975377E0
2.813315833E0,-1.865174085E-2,1.142660252E0,8.179892170E-1,1.405392008E0
2.823345833E0,-3.651172484E-1,1.376842700E0,5.434788144E-1,1.524590321E0
2.833376833E0,-8.042156620E-1,1.414316921E0,-1.622532177E-1,1.635047794E0
2.843407833E0,-9.302309069E-1,1.142314973E0,-1.067117441E0,1.819052685E0
